2,0.625,0.5,0.165,1.288,0.572,0.2025,0.215,9
2,0.625,0.485,0.2,1.28,0.5845,0.202,0.401,9
1,0.62,0.485,0.155,1.278,0.627,0.275,0.21,8
2,0.62,0.495,0.165,1.2075,0.599,0.284,0.215,11
1,0.62,0.48,0.15,1.1785,0.5185,0.248,0.2225,8
1,0.625,0.49,0.175,1.275,0.622,0.2705,0.295,11
1,0.625,0.525,0.185,1.4065,0.684,0.2,0.2745,10
1,0.64,0.505,0.155,1.4025,0.705,0.2655,0.225,10
2,0.64,0.5,0.17,1.5175,0.692,0.226,0.409,11
2,0.64,0.5,0.175,1.294,0.4925,0.291,0.4,10
2,0.645,0.5,0.155,1.2205,0.6145,0.226,0.2185,10
1,0.645,0.52,0.175,1.626,0.779,0.242,0.422,11
1,0.645,0.52,0.175,1.561,0.709,0.2555,0.4,8
2,0.645,0.505,0.165,1.4225,0.684,0.208,0.226,8
1,0.645,0.5,0.175,1.2285,0.622,0.299,0.249,11
2,0.645,0.5,0.16,1.2465,0.5475,0.227,0.2,10
2,0.645,0.515,0.15,1.212,0.515,0.2055,0.285,10
1,0.65,0.495,0.16,1.204,0.57,0.212,0.2725,9
1,0.65,0.52,0.21,1.6785,0.6665,0.208,0.46,11
1,0.65,0.525,0.185,1.622,0.6645,0.2225,0.477,10
2,0.655,0.46,0.16,1.494,0.6895,0.221,0.1825,9
2,0.655,0.51,0.175,1.6525,0.8515,0.2265,0.402,10
2,0.66,0.505,0.185,1.528,0.69,0.2025,0.441,11
1,0.66,0.525,0.19,1.5905,0.6425,0.297,0.5175,9
1,0.66,0.495,0.195,1.6275,0.594,0.2595,0.485,10
2,0.66,0.475,0.18,1.2695,0.641,0.294,0.225,6
1,0.67,0.525,0.165,1.6085,0.682,0.2145,0.4005,11
2,0.675,0.57,0.225,1.587,0.729,0.2995,0.425,10
2,0.675,0.565,0.195,1.8275,0.7645,0.2615,0.552,12
1,0.68,0.525,0.185,1.607,0.7245,0.2215,0.498,12
1,0.69,0.525,0.175,1.7005,0.8255,0.262,0.405,8
1,0.69,0.505,0.2,1.872,0.892,0.4015,0.48,10
2,0.695,0.525,0.175,1.8285,0.8025,0.296,0.502,10
2,0.705,0.525,0.18,1.685,0.692,0.42,0.4045,12
1,0.71,0.565,0.205,2.198,1.012,0.5225,0.5475,11
1,0.715,0.565,0.175,1.9525,0.7645,0.4185,0.4125,10
2,0.715,0.525,0.185,1.56,0.6655,0.282,0.405,11
2,0.725,0.6,0.22,2.555,1.1225,0.44,0.6,11
1,0.765,0.6,0.22,2.202,1.007,0.509,0.6205,12
3,0.185,0.12,0.045,0.029,0.012,0.0075,0.0095,4
3,0.195,0.15,0.045,0.0275,0.018,0.006,0.011,2
3,0.195,0.125,0.04,0.0225,0.0125,0.005,0.0095,4
3,0.2,0.155,0.04,0.0425,0.0155,0.009,0.007,4
3,0.225,0.165,0.055,0.059,0.027,0.0125,0.015,4
3,0.245,0.18,0.065,0.071,0.02,0.012,0.0215,4
3,0.25,0.18,0.065,0.0685,0.0245,0.0155,0.0225,5
3,0.265,0.195,0.055,0.084,0.0265,0.0175,0.025,7
3,0.275,0.195,0.065,0.106,0.054,0.02,0.028,6
3,0.28,0.21,0.085,0.1075,0.0415,0.024,0.024,5
3,0.285,0.22,0.065,0.096,0.0405,0.0205,0.02,5
3,0.2,0.22,0.08,0.1255,0.055,0.0265,0.029,6
3,0.215,0.225,0.055,0.151,0.065,0.027,0.029,6
3,0.22,0.225,0.085,0.1415,0.0675,0.0295,0.0405,6
3,0.24,0.265,0.08,0.2015,0.09,0.0475,0.055,5
3,0.27,0.28,0.1,0.221,0.1165,0.0265,0.0625,6
3,0.275,0.28,0.08,0.2245,0.1125,0.0455,0.067,6
3,0.275,0.275,0.1,0.2225,0.1165,0.042,0.065,6
3,0.285,0.29,0.08,0.2485,0.122,0.0495,0.065,7
3,0.4,0.22,0.095,0.248,0.194,0.052,0.087,6
3,0.405,0.2,0.11,0.22,0.172,0.044,0.092,7
3,0.41,0.2,0.1,0.282,0.1255,0.057,0.0875,7
3,0.41,0.225,0.1,0.2245,0.122,0.072,0.106,6
3,0.42,0.2,0.105,0.216,0.1255,0.07,0.1025,7
3,0.42,0.22,0.11,0.2625,0.174,0.0625,0.105,7
3,0.42,0.21,0.095,0.279,0.1255,0.051,0.088,6
3,0.425,0.225,0.115,0.2685,0.162,0.0865,0.1045,7
1,0.42,0.225,0.12,0.297,0.1985,0.0865,0.1025,7
3,0.425,0.22,0.11,0.412,0.2055,0.096,0.096,6
3,0.425,0.245,0.115,0.418,0.222,0.0725,0.106,7
3,0.44,0.22,0.11,0.2705,0.1545,0.084,0.12,7
3,0.445,0.245,0.105,0.409,0.1675,0.1015,0.117,7
3,0.445,0.24,0.145,0.424,0.1945,0.0905,0.12,7
3,0.445,0.225,0.11,0.411,0.1985,0.0925,0.109,8
3,0.45,0.265,0.125,0.462,0.2125,0.0985,0.1215,8
3,0.45,0.24,0.12,0.4925,0.241,0.1075,0.12,6
3,0.45,0.22,0.105,0.2715,0.1865,0.0785,0.0975,7
3,0.45,0.22,0.1,0.411,0.1945,0.1,0.098,6
3,0.45,0.22,0.11,0.2685,0.16,0.0885,0.102,6
3,0.46,0.25,0.115,0.4155,0.18,0.098,0.1175,7
1,0.47,0.26,0.105,0.544,0.27,0.1295,0.129,7
3,0.47,0.28,0.125,0.4845,0.211,0.1075,0.142,6
3,0.475,0.25,0.11,0.4565,0.206,0.099,0.12,6
3,0.475,0.25,0.1,0.4545,0.2165,0.111,0.115,7
3,0.48,0.28,0.125,0.6245,0.2295,0.1085,0.1665,8
1,0.49,0.465,0.125,0.5225,0.225,0.12,0.141,7
3,0.5,0.275,0.14,0.5495,0.248,0.112,0.1585,7
3,0.5,0.275,0.12,0.542,0.215,0.116,0.17,9
3,0.5,0.28,0.125,0.519,0.2485,0.1125,0.124,8
1,0.5,0.29,0.125,0.5215,0.2485,0.117,0.121,6
2,0.505,0.29,0.125,0.5445,0.246,0.15,0.1405,7
3,0.51,0.405,0.125,0.6795,0.2465,0.1295,0.182,8
2,0.51,0.4,0.125,0.545,0.261,0.115,0.1285,6
3,0.51,0.4,0.125,0.5575,0.2615,0.1195,0.1525,9
3,0.51,0.28,0.115,0.5155,0.215,0.1125,0.166,8
3,0.515,0.285,0.125,0.6115,0.2175,0.1265,0.15,8
1,0.52,0.4,0.145,0.7765,0.2525,0.1845,0.185,9
3,0.52,0.28,0.125,0.5295,0.2295,0.122,0.157,8
3,0.52,0.28,0.125,0.5545,0.288,0.1295,0.167,8
2,0.52,0.46,0.15,1.019,0.522,0.1985,0.254,7
3,0.525,0.4,0.12,0.6455,0.225,0.1245,0.17,8
3,0.525,0.4,0.14,0.601,0.2625,0.1285,0.1825,9
1,0.525,0.405,0.12,0.7555,0.2755,0.1555,0.201,9
3,0.525,0.295,0.12,0.608,0.297,0.1295,0.1405,8
3,0.52,0.4,0.125,0.617,0.279,0.127,0.19,8
3,0.525,0.29,0.125,0.599,0.2595,0.149,0.169,9
3,0.54,0.42,0.14,0.6665,0.2125,0.128,0.1895,10
1,0.545,0.29,0.125,0.7825,0.4225,0.1815,0.156,7
1,0.545,0.41,0.12,0.792,0.424,0.1405,0.19,9
1,0.545,0.415,0.14,0.82,0.4615,0.127,0.218,9
2,0.55,0.415,0.125,0.8145,0.427,0.1855,0.175,8
2,0.55,0.42,0.15,0.84,0.295,0.195,0.222,8
1,0.55,0.425,0.15,0.8215,0.411,0.1765,0.2165,10
1,0.56,0.42,0.145,0.8995,0.464,0.1775,0.224,9
1,0.56,0.445,0.16,0.8965,0.42,0.2175,0.2215,8
2,0.56,0.44,0.155,0.6405,0.226,0.1765,0.245,8
1,0.56,0.415,0.145,0.852,0.42,0.1885,0.205,8
1,0.565,0.455,0.15,0.9595,0.4565,0.2295,0.22,9
1,0.565,0.425,0.15,0.99,0.5795,0.1825,0.206,8
2,0.565,0.45,0.175,1.0095,0.447,0.2275,0.2645,9
1,0.57,0.46,0.15,1.0275,0.5415,0.2025,0.25,9
2,0.57,0.445,0.145,0.8775,0.412,0.217,0.22,8
3,0.57,0.44,0.15,0.755,0.2425,0.16,0.224,8
2,0.575,0.46,0.145,0.9945,0.466,0.229,0.265,7
2,0.575,0.45,0.16,1.068,0.556,0.214,0.2575,10
1,0.575,0.425,0.14,0.8455,0.401,0.191,0.222,9
2,0.575,0.47,0.165,0.869,0.425,0.197,0.228,9
1,0.575,0.455,0.125,0.907,0.4245,0.197,0.26,9
3,0.575,0.425,0.12,0.805,0.2155,0.2155,0.245,10
1,0.575,0.445,0.17,1.0225,0.549,0.2175,0.228,9
1,0.575,0.445,0.145,0.847,0.415,0.1945,0.22,9
1,0.58,0.455,0.15,1.114,0.4765,0.2155,0.265,8
1,0.58,0.455,0.195,1.859,0.945,0.426,0.441,9
1,0.58,0.445,0.125,0.814,0.2775,0.1915,0.22,9
1,0.58,0.45,0.14,0.9615,0.486,0.1815,0.252,9
1,0.58,0.45,0.145,1.0025,0.547,0.1975,0.2295,8
2,0.58,0.45,0.155,0.92,0.285,0.246,0.265,9
1,0.585,0.46,0.145,0.9225,0.478,0.1825,0.225,9
1,0.585,0.465,0.16,0.9555,0.4595,0.226,0.265,7
1,0.59,0.47,0.15,0.9955,0.481,0.222,0.24,8
2,0.6,0.475,0.16,1.0265,0.485,0.2495,0.2565,9
1,0.6,0.455,0.17,1.1915,0.696,0.2295,0.24,8
2,0.6,0.465,0.15,1.1025,0.5455,0.262,0.25,8
1,0.6,0.465,0.155,1.0165,0.512,0.2465,0.225,10
2,0.605,0.47,0.165,1.1775,0.611,0.2275,0.292,9
1,0.605,0.475,0.14,1.1175,0.555,0.257,0.274,9
1,0.605,0.48,0.17,1.1825,0.582,0.2265,0.217,10
2,0.605,0.475,0.165,1.056,0.422,0.2195,0.257,9
1,0.61,0.485,0.16,1.0145,0.5215,0.212,0.2415,8
1,0.61,0.485,0.145,1.2205,0.782,0.2255,0.2865,9
1,0.61,0.47,0.165,1.052,0.498,0.242,0.267,9
1,0.615,0.46,0.17,1.0565,0.4815,0.272,0.27,10
2,0.615,0.465,0.15,0.922,0.4615,0.1825,0.2415,9
2,0.615,0.475,0.155,1.027,0.447,0.25,0.285,9
1,0.62,0.47,0.125,1.0195,0.5215,0.2005,0.2475,8
1,0.62,0.45,0.2,0.858,0.4285,0.1525,0.2405,8
2,0.62,0.48,0.16,1.1125,0.5625,0.2445,0.281,8
2,0.625,0.485,0.175,1.2745,0.7225,0.2715,0.222,9
1,0.625,0.48,0.185,1.2065,0.587,0.29,0.286,8
1,0.62,0.47,0.155,1.1225,0.589,0.211,0.287,8
1,0.62,0.5,0.175,1.2645,0.5625,0.2065,0.2425,10
2,0.625,0.495,0.015,1.1565,0.5115,0.208,0.2885,9
1,0.64,0.515,0.165,1.269,0.622,0.2415,0.258,10
1,0.645,0.52,0.195,1.29,0.6465,0.2945,0.2725,10
2,0.645,0.48,0.17,1.1245,0.528,0.254,0.205,10
2,0.65,0.5,0.19,1.464,0.6415,0.229,0.4245,9
1,0.65,0.5,0.155,1.202,0.565,0.2125,0.294,11
1,0.655,0.515,0.16,1.21,0.552,0.269,0.245,11
2,0.655,0.51,0.175,1.415,0.5885,0.2725,0.264,10
2,0.66,0.52,0.185,1.246,0.546,0.2705,0.476,11
1,0.665,0.525,0.16,1.262,0.629,0.279,0.24,8
3,0.665,0.5,0.17,1.2975,0.6025,0.291,0.2595,9
2,0.67,0.505,0.205,1.2645,0.6075,0.2025,0.252,9
2,0.685,0.54,0.215,1.7025,0.664,0.2655,0.4725,14
1,0.685,0.52,0.165,1.519,0.699,0.2685,0.4,10
2,0.69,0.54,0.155,1.454,0.624,0.2105,0.29,9
1,0.69,0.52,0.21,1.582,0.7255,0.405,0.2865,12
2,0.69,0.52,0.17,1.5525,0.7945,0.2485,0.2695,9
1,0.695,0.56,0.185,1.74,0.885,0.2715,0.4275,10
1,0.7,0.565,0.18,1.751,0.895,0.2255,0.446,9
1,0.7,0.575,0.19,2.272,1.095,0.418,0.628,12
2,0.7,0.525,0.19,1.6465,0.8545,0.207,0.2995,9
2,0.705,0.55,0.17,1.219,0.6295,0.226,0.201,9
2,0.71,0.56,0.18,1.652,0.725,0.281,0.4525,11
1,0.715,0.55,0.19,2.0045,1.0465,0.407,0.5075,12
1,0.715,0.525,0.19,1.6755,0.889,0.212,0.42,10
2,0.72,0.58,0.195,2.102,1.0265,0.48,0.5275,10
2,0.72,0.55,0.2,1.9965,0.9025,0.469,0.5215,10
1,0.72,0.565,0.145,1.187,0.691,0.1945,0.2685,8
1,0.725,0.505,0.185,1.978,1.026,0.4255,0.4505,12
2,0.72,0.575,0.185,1.8795,0.921,0.28,0.4825,12
1,0.725,0.585,0.185,2.124,0.952,0.55,0.5,11
1,0.745,0.565,0.215,1.921,0.896,0.4585,0.5,11
2,0.75,0.57,0.21,2.226,1.109,0.5195,0.545,11
2,0.755,0.625,0.21,2.505,1.1965,0.512,0.6785,11
1,0.755,0.58,0.205,2.0065,0.8295,0.4015,0.595,10
2,0.78,0.62,0.215,2.657,1.488,0.4985,0.586,11
3,0.185,0.275,0.12,0.4645,0.196,0.1045,0.15,6
3,0.245,0.205,0.06,0.0765,0.024,0.014,0.0215,4
3,0.25,0.185,0.065,0.0685,0.0295,0.014,0.0225,5
3,0.25,0.19,0.065,0.0825,0.029,0.015,0.025,5
3,0.275,0.195,0.09,0.1125,0.0545,0.0295,0.0255,6
3,0.205,0.215,0.065,0.1075,0.044,0.0205,0.028,5
3,0.21,0.225,0.07,0.1055,0.425,0.015,0.04,5
3,0.215,0.22,0.08,0.1275,0.0545,0.021,0.0445,5
3,0.215,0.22,0.07,0.1145,0.046,0.0225,0.0285,5
3,0.225,0.225,0.075,0.129,0.0565,0.022,0.09,6
3,0.22,0.25,0.095,0.2085,0.102,0.0295,0.052,7
3,0.22,0.205,0.095,0.1595,0.077,0.022,0.0425,5
3,0.225,0.245,0.09,0.2015,0.096,0.0405,0.048,7
3,0.24,0.25,0.09,0.179,0.0775,0.022,0.055,6
3,0.245,0.255,0.095,0.1945,0.0925,0.027,0.055,6
3,0.245,0.255,0.085,0.2005,0.105,0.027,0.05,5
3,0.25,0.27,0.075,0.215,0.1,0.026,0.065,6
3,0.25,0.255,0.09,0.1785,0.0855,0.0205,0.0525,8
3,0.26,0.27,0.085,0.196,0.0875,0.025,0.064,4
3,0.265,0.27,0.085,0.1875,0.081,0.042,0.058,6
3,0.265,0.27,0.085,0.196,0.0825,0.0275,0.06,7
3,0.265,0.265,0.085,0.212,0.0945,0.049,0.06,7
3,0.27,0.29,0.09,0.2445,0.089,0.0655,0.075,7
3,0.27,0.28,0.085,0.217,0.1095,0.025,0.062,6
3,0.275,0.29,0.095,0.212,0.096,0.041,0.061,5
3,0.275,0.29,0.085,0.2285,0.118,0.045,0.0695,7
3,0.275,0.275,0.09,0.218,0.092,0.0405,0.0755,6
3,0.275,0.275,0.095,0.2465,0.11,0.0415,0.0775,6
3,0.275,0.28,0.08,0.2025,0.0825,0.048,0.065,8
3,0.275,0.27,0.085,0.218,0.0945,0.029,0.07,7
3,0.28,0.275,0.11,0.256,0.11,0.0525,0.0755,6
3,0.28,0.27,0.08,0.2105,0.0865,0.042,0.07,8
3,0.285,0.29,0.09,0.2615,0.111,0.0595,0.0745,9
3,0.285,0.28,0.085,0.2175,0.097,0.028,0.067,8
3,0.285,0.2,0.095,0.202,0.152,0.0615,0.0725,7
3,0.285,0.28,0.09,0.228,0.1025,0.042,0.0655,5
3,0.29,0.2,0.095,0.2265,0.1665,0.0575,0.089,7
3,0.295,0.205,0.105,0.284,0.1125,0.0595,0.0945,8
3,0.295,0.295,0.095,0.2725,0.115,0.0625,0.085,8
3,0.295,0.27,0.1,0.2985,0.1445,0.061,0.082,5
3,0.4,0.29,0.1,0.2675,0.1205,0.0605,0.0765,5
3,0.405,0.285,0.09,0.2645,0.1265,0.0505,0.075,6
3,0.41,0.225,0.11,0.22,0.157,0.0705,0.17,7
3,0.42,0.205,0.09,0.228,0.168,0.0615,0.082,6
3,0.425,0.225,0.11,0.2225,0.172,0.045,0.1,7
3,0.425,0.22,0.1,0.2055,0.126,0.06,0.106,7
3,0.425,0.21,0.09,0.201,0.1285,0.065,0.08,7
3,0.42,0.24,0,0.428,0.2065,0.086,0.115,8
3,0.42,0.215,0.095,0.278,0.175,0.08,0.1045,8
3,0.425,0.215,0.11,0.2685,0.1615,0.0715,0.12,7
3,0.44,0.24,0.12,0.428,0.2115,0.082,0.12,9
3,0.45,0.22,0.105,0.448,0.208,0.089,0.12,9
3,0.455,0.245,0.105,0.4005,0.164,0.0755,0.126,8
2,0.455,0.265,0.115,0.4205,0.184,0.108,0.1245,8
3,0.455,0.22,0.1,0.272,0.258,0.0775,0.11,8
3,0.46,0.26,0.105,0.466,0.2225,0.099,0.11,7
3,0.46,0.25,0.105,0.2705,0.1575,0.077,0.114,9
2,0.46,0.265,0.125,0.4785,0.206,0.1045,0.141,8
3,0.465,0.24,0.11,0.246,0.1425,0.072,0.112,11
3,0.47,0.265,0.1,0.411,0.175,0.0855,0.125,8
3,0.47,0.255,0.18,0.48,0.2055,0.105,0.1505,8
3,0.47,0.255,0.12,0.292,0.167,0.0885,0.115,8
3,0.475,0.255,0.1,0.5025,0.2525,0.091,0.14,8
3,0.475,0.28,0.12,0.441,0.1785,0.0885,0.1505,8
3,0.475,0.26,0.11,0.492,0.211,0.11,0.15,8
3,0.48,0.27,0.125,0.5425,0.244,0.101,0.165,9
3,0.48,0.255,0.115,0.4725,0.2065,0.112,0.122,8
3,0.48,0.265,0.1,0.461,0.2205,0.0825,0.125,8
3,0.495,0.255,0.12,0.4965,0.214,0.1045,0.1495,8
3,0.495,0.28,0.12,0.5125,0.2185,0.116,0.16,7
1,0.495,0.295,0.12,0.552,0.224,0.1275,0.167,8
3,0.5,0.28,0.125,0.594,0.2945,0.104,0.1565,9
1,0.5,0.42,0.125,0.6765,0.202,0.1415,0.2065,9
3,0.5,0.275,0.145,0.5795,0.229,0.1275,0.185,9
3,0.5,0.41,0.14,0.6615,0.2585,0.1625,0.196,9
3,0.5,0.275,0.125,0.5695,0.259,0.124,0.157,7
3,0.5,0.295,0.14,0.6215,0.2925,0.1205,0.195,9
3,0.505,0.405,0.12,0.6015,0.2015,0.11,0.18,8
3,0.505,0.28,0.12,0.594,0.2595,0.1425,0.18,7
3,0.505,0.295,0.105,0.551,0.248,0.102,0.171,8
3,0.515,0.28,0.12,0.625,0.2265,0.1295,0.16,7
3,0.515,0.42,0.125,0.711,0.227,0.144,0.205,12
3,0.515,0.4,0.125,0.6965,0.22,0.1255,0.175,9
3,0.52,0.4,0.12,0.5825,0.222,0.1265,0.18,10
3,0.52,0.295,0.125,0.662,0.2005,0.121,0.1905,9
3,0.525,0.4,0.125,0.6965,0.269,0.1285,0.164,9
1,0.525,0.42,0.155,0.842,0.428,0.1415,0.2045,9
3,0.52,0.415,0.12,0.694,0.2905,0.111,0.167,9
3,0.52,0.42,0.155,0.81,0.4725,0.111,0.192,10
3,0.52,0.415,0.11,0.5745,0.2525,0.1225,0.189,9
3,0.52,0.425,0.12,0.7675,0.419,0.1205,0.21,9
3,0.525,0.4,0.125,0.6025,0.2895,0.121,0.154,9
3,0.525,0.415,0.15,0.5765,0.2595,0.125,0.225,8
2,0.525,0.41,0.12,0.7145,0.225,0.144,0.2075,9
1,0.525,0.425,0.15,0.717,0.2475,0.1445,0.194,9
2,0.54,0.42,0.145,0.8655,0.4215,0.162,0.2175,10
3,0.54,0.42,0.14,0.7265,0.2205,0.1445,0.229,9
3,0.545,0.425,0.125,0.7715,0.272,0.148,0.227,8
2,0.545,0.445,0.15,0.8,0.2525,0.162,0.207,9
3,0.545,0.42,0.15,0.7285,0.202,0.1215,0.2545,10
3,0.545,0.405,0.125,0.5945,0.27,0.1185,0.185,8
3,0.55,0.42,0.145,0.7895,0.2745,0.171,0.222,11
2,0.55,0.405,0.125,0.651,0.2965,0.127,0.2,9
1,0.55,0.42,0.15,0.8745,0.412,0.1905,0.248,9
3,0.55,0.425,0.14,0.7525,0.2285,0.1555,0.2225,10
3,0.55,0.425,0.125,0.7205,0.2225,0.1545,0.215,9
1,0.555,0.44,0.14,0.8705,0.407,0.156,0.255,9
3,0.555,0.42,0.155,0.7295,0.2125,0.1425,0.28,10
3,0.555,0.42,0.14,0.7665,0.241,0.165,0.22,9
3,0.555,0.425,0.145,0.7905,0.2485,0.1765,0.225,9
3,0.56,0.425,0.125,0.8205,0.2715,0.185,0.226,9
3,0.56,0.425,0.145,0.688,0.2095,0.1205,0.2165,9
2,0.56,0.445,0.155,1.224,0.5565,0.2225,0.2695,10
3,0.56,0.455,0.145,0.974,0.547,0.1615,0.225,9
3,0.565,0.44,0.175,0.8725,0.414,0.21,0.21,11
2,0.565,0.45,0.145,0.8495,0.4215,0.1685,0.225,8
1,0.565,0.445,0.15,0.796,0.2625,0.184,0.219,8
1,0.565,0.29,0.125,0.744,0.252,0.12,0.1685,11
3,0.57,0.45,0.145,0.751,0.2825,0.2195,0.2215,10
3,0.57,0.45,0.125,0.794,0.2815,0.1415,0.245,8
2,0.57,0.46,0.125,0.9795,0.297,0.2525,0.2655,9
1,0.57,0.425,0.17,0.872,0.282,0.182,0.2705,10
3,0.57,0.44,0.12,0.7665,0.247,0.1785,0.202,10
1,0.57,0.425,0.125,0.8965,0.282,0.1825,0.275,9
2,0.575,0.42,0.125,0.857,0.461,0.147,0.2125,10
2,0.575,0.48,0.165,1.078,0.511,0.2095,0.206,9
1,0.575,0.46,0.155,0.892,0.4415,0.176,0.22,10
1,0.58,0.46,0.155,1.4295,0.6715,0.272,0.2955,10
1,0.58,0.455,0.125,0.7955,0.405,0.167,0.204,10
2,0.58,0.445,0.15,0.858,0.4,0.156,0.252,8
1,0.585,0.465,0.155,0.9145,0.4555,0.1965,0.225,9
1,0.585,0.49,0.185,1.171,0.522,0.2525,0.225,10
3,0.585,0.475,0.16,1.0505,0.48,0.224,0.285,10
1,0.585,0.46,0.165,1.1125,0.5825,0.2245,0.274,10
1,0.585,0.47,0.165,1.409,0.8,0.229,0.295,10
1,0.585,0.475,0.15,1.065,0.5215,0.199,0.2885,10
1,0.585,0.45,0.18,0.7995,0.226,0.1855,0.227,8
3,0.59,0.445,0.125,0.7715,0.228,0.1745,0.22,9
1,0.59,0.47,0.18,1.187,0.5985,0.227,0.21,9
1,0.59,0.455,0.155,0.8855,0.288,0.188,0.275,10
2,0.595,0.465,0.15,0.98,0.4115,0.196,0.2255,10
2,0.595,0.465,0.155,1.026,0.4645,0.112,0.205,12
1,0.6,0.475,0.17,1.1215,0.508,0.272,0.209,10
1,0.6,0.48,0.155,1.014,0.451,0.1885,0.225,11
3,0.6,0.475,0.15,1.12,0.565,0.2465,0.27,10
2,0.6,0.465,0.155,1.04,0.4755,0.25,0.28,11
2,0.6,0.455,0.145,0.8895,0.419,0.1715,0.269,10
1,0.6,0.46,0.155,0.9595,0.4455,0.189,0.295,11
3,0.605,0.485,0.15,1.228,0.6215,0.226,0.22,11
1,0.605,0.49,0.14,0.9755,0.419,0.206,0.215,10
3,0.605,0.425,0.12,0.9025,0.422,0.174,0.26,11
2,0.605,0.475,0.175,1.076,0.462,0.2195,0.225,9
2,0.605,0.47,0.16,1.0825,0.5405,0.2215,0.275,12
1,0.61,0.45,0.15,0.871,0.407,0.1825,0.25,10
1,0.61,0.48,0.165,1.244,0.6245,0.257,0.205,12
1,0.61,0.475,0.17,1.0265,0.425,0.2225,0.2025,10
3,0.61,0.465,0.15,0.9605,0.4495,0.1725,0.286,9
1,0.61,0.48,0.17,1.127,0.4565,0.29,0.247,10
1,0.61,0.46,0.16,1,0.494,0.197,0.275,10
2,0.615,0.475,0.155,1.004,0.4475,0.192,0.2895,10
1,0.615,0.47,0.165,1.128,0.4465,0.2195,0.24,10
1,0.615,0.5,0.17,1.054,0.4845,0.228,0.295,10
2,0.615,0.475,0.165,1.022,0.4905,0.1955,0.2025,12
1,0.615,0.475,0.17,1.129,0.4795,0.202,0.2,10
1,0.615,0.48,0.175,1.118,0.446,0.2195,0.2,9
2,0.615,0.475,0.155,1.115,0.484,0.2115,0.255,10
1,0.62,0.51,0.175,1.2815,0.5715,0.2285,0.29,10
1,0.62,0.495,0.18,1.2555,0.5765,0.254,0.255,12
2,0.62,0.5,0.15,1.292,0.596,0.2125,0.254,10
2,0.62,0.475,0.16,1.1295,0.462,0.2685,0.22,10
1,0.625,0.455,0.17,1.082,0.4955,0.2245,0.215,9
2,0.625,0.505,0.175,1.15,0.5475,0.256,0.2045,11
2,0.625,0.515,0.16,1.264,0.5715,0.226,0.221,9
2,0.625,0.48,0.155,1.2025,0.5865,0.229,0.2185,12
2,0.62,0.485,0.17,1.2205,0.5945,0.245,0.245,9
3,0.62,0.505,0.18,1.272,0.6025,0.295,0.215,11
1,0.62,0.485,0.145,1.062,0.5065,0.1785,0.2265,12
3,0.62,0.475,0.145,1.0605,0.5165,0.2195,0.28,10
1,0.62,0.495,0.16,1.092,0.497,0.221,0.215,12
1,0.625,0.49,0.16,1.101,0.524,0.1865,0.2455,10
2,0.625,0.5,0.165,1.4595,0.705,0.2645,0.29,9
2,0.625,0.495,0.175,1.211,0.707,0.2725,0.222,9
1,0.625,0.475,0.17,1.1925,0.5205,0.2695,0.2665,10
1,0.625,0.51,0.155,0.986,0.405,0.2255,0.21,10
1,0.64,0.565,0.22,1.521,0.644,0.272,0.406,15
1,0.64,0.525,0.18,1.2125,0.4865,0.2995,0.4075,10
1,0.645,0.51,0.16,1.1825,0.556,0.2285,0.245,11
1,0.645,0.5,0.195,1.401,0.6165,0.2515,0.2725,10
1,0.645,0.525,0.16,1.5075,0.7455,0.245,0.4225,11
2,0.65,0.505,0.165,1.16,0.4785,0.274,0.249,11
2,0.65,0.59,0.22,1.662,0.77,0.278,0.425,11
1,0.65,0.525,0.175,1.5265,0.6865,0.2585,0.405,11
1,0.65,0.51,0.19,1.542,0.7155,0.2725,0.275,9
2,0.65,0.51,0.17,1.567,0.7245,0.249,0.291,10
2,0.655,0.525,0.19,1.2595,0.564,0.2215,0.2985,10
1,0.655,0.525,0.205,1.6445,0.7205,0.2595,0.46,12
2,0.655,0.52,0.19,1.4545,0.6,0.2865,0.282,10
1,0.655,0.49,0.175,1.2585,0.6295,0.294,0.265,10
2,0.66,0.495,0.21,1.548,0.724,0.2525,0.2925,10
2,0.66,0.515,0.17,1.227,0.615,0.2125,0.2575,10
2,0.665,0.52,0.18,1.491,0.6245,0.242,0.425,10
2,0.67,0.52,0.225,1.5615,0.62,0.487,0.2725,11
2,0.67,0.505,0.175,1.0145,0.4275,0.271,0.2745,10
1,0.675,0.545,0.185,1.7275,0.876,0.2125,0.469,12
1,0.685,0.545,0.205,1.7925,0.8145,0.416,0.461,9
2,0.695,0.565,0.19,1.7625,0.7465,0.299,0.4975,11
2,0.7,0.545,0.12,1.556,0.6725,0.274,0.195,12
1,0.705,0.565,0.515,2.21,1.1075,0.4865,0.512,10
1,0.705,0.555,0.215,2.141,1.0465,0.282,0.528,11
2,0.705,0.57,0.18,1.5245,0.96,0.4195,0.42,12
2,0.71,0.55,0.17,1.614,0.742,0.245,0.45,11
2,0.72,0.575,0.17,1.9225,0.912,0.289,0.51,12
1,0.72,0.575,0.215,2.172,0.9515,0.564,0.5265,12
2,0.725,0.6,0.2,1.727,0.697,0.2585,0.595,11
2,0.72,0.58,0.19,1.7275,0.6785,0.4245,0.52,11
2,0.725,0.565,0.205,2.1275,0.949,0.46,0.565,12
2,0.745,0.57,0.215,2.25,1.1565,0.446,0.558,9
2,0.75,0.61,0.225,2.5085,1.222,0.519,0.612,14
